Type	FSWP-26
Version	3.01
Date	23.May 2025
VSupply	ON
Mode	Voltage
4000.3872070313	-98.9526824951
4014.2424316406	-98.9296493530
4028.1455078125	-98.9415893555
4042.0969238281	-98.9872436523
4056.0942382813	-99.0424880981
4070.1423339844	-99.0217437744
4084.2392578125	-98.4419937134
4098.3847656250	-95.9518585205
4112.5771484375	-92.0094146729
4126.8208007813	-87.5870513916
4141.1137695313	-83.4818801880
4155.4565429688	-80.0223007202
4169.8461914063	-77.3049240112
4184.2885742188	-75.3422317505
4198.7802734375	-74.0178909302
4213.3227539063	-73.3201217651
4227.9130859375	-73.2441482544
4242.5561523438	-73.7922821045
4257.2500000000	-74.9741821289
4271.9951171875	-76.8318252563
4286.7885742188	-79.4599761963
4301.6357421875	-82.7900466919
4316.5341796875	-86.7955551147
4331.4843750000	-91.2425994873
4346.4838867188	-95.3884658813
4361.5375976563	-98.2377929688
4376.6435546875	-99.3126068115
4391.8017578125	-99.4933700562
4407.0102539063	-99.4945068359
4422.2739257813	-99.4838714600
4437.5898437500	-99.4835433960
4452.9594726563	-99.4976272583
4468.3793945313	-99.5223312378
4483.8554687500	-99.5504989624
4499.3852539063	-99.5762481689
4514.9687500000	-99.5971374512
4530.6035156250	-99.6114273071
4546.2949218750	-99.6118927002
4562.0410156250	-99.5828552246
4577.8413085938	-99.5072479248
4593.6938476563	-99.3805999756
4609.6040039063	-99.2298507690
4625.5693359375	-99.0916137695
4641.5898437500	-98.9965133667
4657.6630859375	-98.9572448730
4673.7944335938	-98.9613647461
4689.9819335938	-98.9715957642
4706.2255859375	-98.9386444092
4722.5229492188	-98.8268585205
4738.8789062500	-98.6378707886
4755.2919921875	-98.4124450684
4771.7617187500	-98.2078857422
4788.2861328125	-98.0696716309
4804.8701171875	-98.0151596069
4821.5112304688	-98.0332794189
4838.2104492188	-98.0941009521
4854.9648437500	-98.1609878540
4871.7797851563	-98.1986999512
4888.6528320313	-98.1772003174
4905.5844726563	-98.1304550171
4922.5717773438	-97.9792480469
4939.6210937500	-97.7787704468
4956.7294921875	-97.5876007080
4973.8964843750	-97.4646072388
4991.1206054688	-97.4409179688
5008.4072265625	-97.5096130371
5025.7539062500	-97.6361236572
5043.1601562500	-97.7812194824
5060.6269531250	-97.9853744507
5078.1513671875	-98.1713180542
5095.7392578125	-98.2796859741
5113.3881835938	-98.3664474487
5131.0981445313	-98.4252166748
5148.8666992188	-98.4587173462
5166.6997070313	-98.4748916626
5184.5942382813	-98.4786682129
5202.5507812500	-98.4700546265
5220.5668945313	-98.4483108521
5238.6479492188	-98.4144668579
5256.7915039063	-98.3714599609
5274.9985351563	-98.3264770508
5293.2651367188	-98.2914962769
5311.5981445313	-98.2752838135
5329.9946289063	-98.2740020752
5348.4545898438	-98.2696609497
5366.9760742188	-98.2529449463
5385.5644531250	-98.2480468750
5404.2167968750	-98.2576675415
5422.9340820313	-98.2806167603
5441.7133789063	-98.3170700073
5460.5605468750	-98.3789443970
5479.4726562500	-98.4868087769
5498.4506835938	-98.6519088745
5517.4912109375	-98.8570175171
5536.6010742188	-99.1198196411
5555.7768554688	-99.2236175537
5575.0190429688	-99.1744461060
5594.3247070313	-99.0746231079
5613.7001953125	-98.9656372070
5633.1430664063	-98.8845901489
5652.6533203125	-98.8577880859
5672.2275390625	-98.9362335205
5691.8730468750	-99.0925292969
5711.5869140625	-99.2069091797
5731.3686523438	-99.3006134033
5751.2158203125	-99.3605270386
5771.1347656250	-99.3933639526
5791.1230468750	-99.4625778198
5811.1801757813	-99.6093597412
5831.3037109375	-99.7437515259
5851.5000000000	-99.8686294556
5871.7666015625	-99.9637069702
5892.1030273438	-100.0343093872
5912.5068359375	-100.0312881470
5932.9848632813	-99.9927978516
5953.5332031250	-99.9546585083
5974.1533203125	-99.9406433105
5994.8408203125	-99.9815216064
6015.6040039063	-100.0606231689
6036.4384765625	-100.1210021973
6057.3457031250	-100.1805419922
6078.3217773438	-100.2654266357
6099.3735351563	-100.3508529663
6120.4985351563	-100.4130401611
6141.6967773438	-100.4822082520
6162.9648437500	-100.6100997925
6184.3095703125	-100.7724151611
6205.7290039063	-100.8955917358
6227.2221679688	-101.0103530884
6248.7866210938	-101.1315765381
6270.4287109375	-101.2149505615
6292.1459960938	-101.2748641968
6313.9384765625	-101.3847961426
6335.8066406250	-101.4730758667
6357.7470703125	-101.4903564453
6379.7666015625	-101.4752273560
6401.8627929688	-101.4034271240
6424.0351562500	-101.2878723145
6446.2812500000	-101.1937789917
6468.6074218750	-101.1121826172
6491.0112304688	-101.1742553711
6513.4926757813	-101.3242568970
6536.0483398438	-101.6085968018
6558.6855468750	-101.8397598267
6581.4013671875	-101.9224090576
6604.1958007813	-101.9698791504
6627.0654296875	-101.9858016968
6650.0175781250	-102.0046920776
6673.0498046875	-102.0898590088
6696.1616210938	-102.2413177490
6719.3496093750	-102.4142227173
6742.6220703125	-102.5210723877
6765.9746093750	-102.5327377319
6789.4082031250	-102.5510635376
6812.9194335938	-102.6516113281
6836.5156250000	-102.7698440552
6860.1938476563	-102.9259033203
6883.9536132813	-103.0121688843
6907.7919921875	-103.0477294922
6931.7167968750	-103.0770645142
6955.7246093750	-103.0902633667
6979.8154296875	-103.1141433716
7003.9858398438	-103.1668243408
7028.2436523438	-103.2265625000
7052.5859375000	-103.2496185303
7077.0122070313	-103.2715454102
7101.5190429688	-103.3406143188
7126.1147460938	-103.4108963013
7150.7958984375	-103.4165115356
7175.5625000000	-103.3793640137
7200.4106445313	-103.3096160889
7225.3491210938	-103.2614822388
7250.3735351563	-103.2680206299
7275.4848632813	-103.3095703125
7300.6791992188	-103.3634490967
7325.9648437500	-103.4120864868
7351.3378906250	-103.4314346313
7376.7988281250	-103.4033737183
7402.3442382813	-103.3323516846
7427.9819335938	-103.2859497070
7453.7080078125	-103.3164672852
7479.5239257813	-103.3852157593
7505.4248046875	-103.4700927734
7531.4194335938	-103.5751495361
7557.5039062500	-103.6705474854
7583.6791992188	-103.6727600098
7609.9409179688	-103.5895233154
7636.2973632813	-103.5247421265
7662.7451171875	-103.5261459351
7689.2851562500	-103.6175308228
7715.9121093750	-103.7553634644
7742.6357421875	-103.8866424561
7769.4521484375	-104.0056457520
7796.3613281250	-104.0632934570
7823.3593750000	-104.0899963379
7850.4550781250	-104.0718688965
7877.6450195313	-104.0007629395
7904.9287109375	-103.9453125000
7932.3027343750	-103.9694213867
7959.7758789063	-103.9520263672
7987.3442382813	-103.8250885010
8015.0078125000	-103.6518402100
8042.7675781250	-103.6186218262
8070.6191406250	-103.7495803833
8098.5712890625	-103.8565063477
8126.6201171875	-103.8828659058
8154.7666015625	-103.8969039917
8183.0053710938	-103.9585952759
8211.3466796875	-104.0741500854
8239.7871093750	-104.1631698608
8268.3251953125	-104.2254791260
8296.9570312500	-103.4421920776
8325.6933593750	-99.8355026245
8354.5292968750	-93.0220718384
8383.4648437500	-86.4705734253
8412.4960937500	-82.8870239258
8441.6318359375	-81.9798202515
8470.8691406250	-82.7639846802
8500.2080078125	-85.9116134644
8529.6425781250	-89.9646530151
8559.1845703125	-94.5646362305
8588.8291015625	-100.8232192993
8618.5761718750	-103.4275970459
8648.4218750000	-103.7807388306
8678.3750000000	-103.8752136230
8708.4326171875	-103.8889312744
8738.5937500000	-103.7502365112
8768.8544921875	-103.5508117676
8799.2246093750	-103.4923324585
8829.7001953125	-103.5562667847
8860.2822265625	-103.7143936157
8890.9638671875	-103.8669433594
8921.7578125000	-103.9491271973
8952.6582031250	-103.9543533325
8983.6650390625	-103.8771362305
9014.7744140625	-103.6595306396
9045.9970703125	-103.4980163574
9077.3271484375	-103.6196289063
9108.7656250000	-103.9150848389
9140.3085937500	-104.1699295044
9171.9658203125	-104.3193740845
9203.7324218750	-104.3845825195
9235.6093750000	-104.3521652222
9267.5908203125	-104.3672332764
9299.6894531250	-104.5265274048
9331.8984375000	-104.6967697144
9364.2187500000	-104.7304611206
9396.6464843750	-104.6800765991
9429.1914062500	-104.6392059326
9461.8486328125	-104.5611038208
9494.6191406250	-104.5187911987
9527.4980468750	-104.5784072876
9560.4960937500	-104.7195663452
9593.6083984375	-104.7727661133
9626.8359375000	-104.7649459839
9660.1718750000	-104.7748336792
9693.6298828125	-104.8609771729
9727.2031250000	-104.9607086182
9760.8935546875	-104.8996810913
9794.6943359375	-104.7574462891
9828.6171875000	-104.6746444702
9862.6582031250	-104.5866241455
9896.8173828125	-104.4724884033
9931.0888671875	-104.4948196411
9965.4853515625	-104.7455139160
10000.0000000000	-105.2371444702
10034.6347656250	-105.3391647339
10069.3886718750	-105.4295883179
10104.2636718750	-105.4933929443
10139.2597656250	-105.5452728271
10174.3652343750	-105.5859909058
10209.6035156250	-105.6184997559
10244.9638671875	-105.6516952515
10280.4472656250	-105.6859893799
10316.0527343750	-105.7233734131
10351.7822265625	-105.7619628906
10387.6347656250	-105.8007888794
10423.6123046875	-105.8392257690
10459.7021484375	-105.8771667480
10495.9287109375	-105.9156112671
10532.2812500000	-105.9548187256
10568.7597656250	-105.9962310791
10605.3642578125	-106.0394287109
10642.0947265625	-106.0835647583
10678.9531250000	-106.1281738281
10715.9394531250	-106.1703186035
10753.0419921875	-106.2087860107
10790.2841796875	-106.2428359985
10827.6562500000	-106.2698211670
10865.1572265625	-106.2884292603
10902.7880859375	-106.3008728027
10940.5498046875	-106.3076629639
10978.4414062500	-106.3093338013
11016.4648437500	-106.3119506836
11054.6074218750	-106.3197326660
11092.8945312500	-106.3358078003
11131.3144531250	-106.3686370850
11169.8671875000	-106.4188232422
11208.5537109375	-106.4804840088
11247.3740234375	-106.5497894287
11286.3291015625	-106.6190490723
11325.4189453125	-106.6742172241
11364.6308593750	-106.7134780884
11403.9921875000	-106.7369766235
11443.4892578125	-106.7464218140
11483.1230468750	-106.7493972778
11522.8945312500	-106.7547683716
11562.8037109375	-106.7629470825
11602.8505859375	-106.7730331421
11643.0371093750	-106.7807235718
11683.3486328125	-106.7810440063
11723.8134765625	-106.7775497437
11764.4189453125	-106.7751312256
11805.1640625000	-106.7797317505
11846.0507812500	-106.8009414673
11887.0791015625	-106.8398818970
11928.2490234375	-106.8867721558
11969.5625000000	-106.9331741333
12011.0048828125	-106.9707107544
12052.6044921875	-106.9914627075
12094.3486328125	-106.9933776855
12136.2363281250	-106.9868316650
12178.2695312500	-106.9748764038
12220.4492187500	-106.9514617920
12262.7734375000	-106.8944702148
12305.2451171875	-106.7278976440
12347.8505859375	-106.2654495239
12390.6162109375	-105.4130630493
12433.5312500000	-104.2040710449
12476.5937500000	-102.7794265747
12519.8056640625	-101.3442764282
12563.1679687500	-100.0929718018
12606.6796875000	-99.2295761108
12650.3427734375	-98.7515563965
12694.1562500000	-98.6767807007
12738.1074218750	-99.0091857910
12782.2255859375	-99.7363815308
12826.4960937500	-100.8218383789
12870.9199218750	-102.1921691895
12915.4980468750	-103.6989364624
12960.2304687500	-105.0519943237
13005.1171875000	-106.0527725220
13050.1601562500	-106.6734161377
13095.3447265625	-107.0019378662
13140.6992187500	-107.1559982300
13186.2119140625	-107.2207870483
13231.8818359375	-107.2374420166
13277.7099609375	-107.2263870239
13323.6962890625	-107.2080154419
13369.8427734375	-107.2060241699
13416.1484375000	-107.2321166992
13462.5996093750	-107.2859954834
13509.2265625000	-107.3582839966
13556.0156250000	-107.4368591309
13602.9658203125	-107.5137176514
13650.0791015625	-107.5880432129
13697.3554687500	-107.6635437012
13744.7958984375	-107.7423095703
13792.4003906250	-107.8204803467
13840.1542968750	-107.8899993896
13888.0888671875	-107.9449386597
13936.1904296875	-107.9855728149
13984.4570312500	-108.0157546997
14032.8916015625	-108.0381851196
14081.4941406250	-108.0521392822
14130.2646484375	-108.0587768555
14179.2041015625	-108.0641174316
14228.2978515625	-108.0767822266
14277.5771484375	-108.1025695801
14327.0263671875	-108.1404876709
14376.6474609375	-108.1835556030
14426.4404296875	-108.2236480713
14476.4052734375	-108.2566528320
14526.5439453125	-108.2838745117
14576.8564453125	-108.3091125488
14627.3261718750	-108.3345108032
14677.9873046875	-108.3586883545
14728.8242187500	-108.3851242065
14779.8369140625	-108.3936462402
14831.0253906250	-108.3968276978
14882.3925781250	-108.4019088745
14933.9365234375	-108.4161453247
14985.6601562500	-108.4393386841
15037.5458984375	-108.4598617554
15089.6269531250	-108.4613418579
15141.8896484375	-108.4377288818
15194.3330078125	-108.4031066895
15246.9580078125	-108.3848266602
15299.7646484375	-108.4054489136
15352.7548828125	-108.4692230225
15405.9287109375	-108.5616073608
15459.2695312500	-108.6591796875
15512.8115234375	-108.7415008545
15566.5390625000	-108.7981567383
15620.4531250000	-108.8293075562
15674.5546875000	-108.8420257568
15728.8427734375	-108.8453521729
15783.3183593750	-108.8458251953
15837.9833984375	-108.8449935913
15892.8369140625	-108.8342590332
15947.8642578125	-108.8105316162
16003.0986328125	-108.7932281494
16058.5244140625	-108.7847061157
16114.1425781250	-108.7895431519
16169.9531250000	-108.8060455322
16225.9570312500	-108.8279342651
16282.1552734375	-108.8482055664
16338.5478515625	-108.8622970581
16395.1171875000	-108.8691711426
16451.9003906250	-108.8578414917
16508.8808593750	-108.7480773926
16566.0585937500	-108.4365158081
16623.4355468750	-107.7465438843
16681.0097656250	-106.6540374756
16738.7832031250	-105.3679809570
16796.7578125000	-104.1797409058
16854.9140625000	-103.3032073975
16913.2890625000	-102.8531646729
16971.8691406250	-103.3210449219
17030.6503906250	-104.1932220459
17089.6347656250	-105.3701324463
17148.8242187500	-106.6675949097
17208.2167968750	-107.8296432495
17267.8183593750	-108.8443374634
17327.6054687500	-109.2323074341
17387.6191406250	-109.3003005981
17447.8398437500	-109.3452606201
17508.2695312500	-109.3910522461
17568.9082031250	-109.4542083740
17629.7578125000	-109.4937591553
17690.8164062500	-109.4995956421
17752.0878906250	-109.4966278076
17813.5527343750	-109.4959640503
17875.2500000000	-109.5172119141
17937.1582031250	-109.5564193726
17999.2832031250	-109.5853958130
18061.6230468750	-109.6137313843
18124.1796875000	-109.6416931152
18186.9511718750	-109.6768875122
18249.9414062500	-109.6985321045
18313.1289062500	-109.7070236206
18376.5546875000	-109.7175827026
18440.2011718750	-109.7397155762
18504.0683593750	-109.7583236694
18568.1562500000	-109.7646484375
18632.4667968750	-109.7726974487
18697.0000000000	-109.8121109009
18761.7558593750	-109.8875732422
18826.7148437500	-109.9453582764
18891.9199218750	-109.9758148193
18957.3515625000	-109.9136886597
19023.0097656250	-109.8298797607
19088.8945312500	-109.7546844482
19155.0078125000	-109.7193679810
19221.3515625000	-109.7633438110
19287.9238281250	-109.8185577393
19354.7050781250	-109.8848114014
19421.7382812500	-109.9104995728
19489.0058593750	-109.9042282104
19556.5039062500	-109.9018936157
19624.2382812500	-109.9364547729
19692.2050781250	-109.9768981934
19760.4082031250	-110.0084304810
19828.8476562500	-109.9930038452
19897.5019531250	-109.9757614136
19966.4160156250	-109.9961776733
20035.5683593750	-110.0637207031
20104.9609375000	-110.1172866821
20174.5937500000	-110.1762542725
20244.4667968750	-110.2153854370
20314.5839843750	-110.2658691406
20384.9414062500	-110.3612747192
20455.5449218750	-110.4590682983
20526.3691406250	-110.6031646729
20597.4609375000	-110.6771240234
20668.7988281250	-110.6339492798
20740.3847656250	-110.5190048218
20812.2187500000	-110.3644104004
20884.3007812500	-109.8569030762
20956.6328125000	-109.0782089233
21029.2148437500	-108.2829055786
21102.0253906250	-107.8316040039
21175.1113281250	-107.9562835693
21248.4492187500	-108.4902572632
21322.0429687500	-109.0055694580
21395.8906250000	-109.7511978149
21469.9941406250	-110.3085937500
21544.3554687500	-110.5592956543
21618.9726562500	-110.6683502197
21693.8242187500	-110.7174606323
21768.9609375000	-110.7596054077
21844.3574218750	-110.8177642822
21920.0136718750	-110.8980331421
21995.9316406250	-110.9690628052
22072.1152343750	-110.9957733154
22148.5605468750	-110.9907913208
22225.2714843750	-111.0059814453
22302.2226562500	-111.0490570068
22379.4648437500	-111.0894393921
22456.9746093750	-111.1207427979
22534.7539062500	-111.1523284912
